DATE,Rainfall Rate,Rainfall level,Water level,Class,elevation,Slope,Distance from River
14/01/2024 03:00,0,LIGHT,4485.895833,HIGH,6.1,2.10017395,240.26
14/01/2024 04:00,0,LIGHT,4383.004167,HIGH,7,3.6637044,195.2
14/01/2024 05:00,0,LIGHT,4368.454167,HIGH,6.8,6.20166731,90.03
14/01/2024 06:00,0,LIGHT,4366.4375,HIGH,6.8,6.34523964,46.71
14/01/2024 07:00,0,LIGHT,4366.654167,HIGH,5,3.42179823,11.893
14/01/2024 08:00,0,LIGHT,4377.425,HIGH,4.1,2.96876574,49.62
14/01/2024 09:00,0,LIGHT,4381.016667,HIGH,4.9,3.5296936,114.2
14/01/2024 10:00,0,LIGHT,4384.675,HIGH,5.2,0.46404853,167.7
14/01/2024 11:00,0,LIGHT,4390.108333,HIGH,5.3,1.03755331,221.55
14/01/2024 12:00,0.610169492,LIGHT,4384.095833,HIGH,5.9,2.70389485,244.56
14/01/2024 13:00,0,LIGHT,4386.533333,HIGH,6.4,1.18295407,215.5
14/01/2024 14:00,0,LIGHT,4396.566667,HIGH,6.5,1.64024699,211.35
14/01/2024 15:00,0,LIGHT,4395.491667,HIGH,4.9,1.76652288,132.54
14/01/2024 16:00,0,LIGHT,4394.045833,HIGH,4.7,1.64024699,52.81
14/01/2024 17:00,0,LIGHT,4395.979167,HIGH,9.3,0.32813546,14.016
14/01/2024 18:00,0,LIGHT,4393.720833,HIGH,6.7,0.98432028,99.1
14/01/2024 19:00,0,LIGHT,4385.708333,HIGH,5.8,1.39190221,223.1
14/01/2024 20:00,0,LIGHT,4380.683333,HIGH,2.2,2.31902623,335.6
14/01/2024 21:00,0,LIGHT,4377.225,HIGH,4.5,3.93148661,384.8
14/01/2024 22:00,0,LIGHT,4382.075,HIGH,4.9,3.27780986,394.7
14/01/2024 23:00,0,LIGHT,4383.066667,HIGH,3.2,1.91265225,462
15/01/2024 00:00,0,LIGHT,4428.05,HIGH,3.3,1.91265225,473.8
15/01/2024 01:00,0,LIGHT,4631.845833,HIGH,0.2,1.85558569,553.8
15/01/2024 02:00,0,LIGHT,4678.858333,HIGH,-5.6,2.20014167,576.9
15/01/2024 03:00,0,LIGHT,4548.358333,HIGH,3.4,3.10994267,484.3
15/01/2024 04:00,0,LIGHT,4399.045833,HIGH,0,3.09265065,356.4
15/01/2024 05:00,0,LIGHT,4361.779167,HIGH,3.2,1.99518502,269.3
15/01/2024 06:00,0,LIGHT,4350.783333,HIGH,6.9,2.9324019,172.88
15/01/2024 07:00,0,LIGHT,4351.370833,HIGH,6.2,3.42179823,153.95
15/01/2024 08:00,0,LIGHT,4371.991667,HIGH,5.4,4.25795174,42.31
15/01/2024 09:00,0,LIGHT,4396.0375,HIGH,3.3,4.27048397,15.392
15/01/2024 10:00,0,LIGHT,4412.2875,HIGH,3.4,3.02248573,26.11
15/01/2024 11:00,0,LIGHT,4429.062241,HIGH,5.6,0.73370111,63.94
15/01/2024 12:00,0,LIGHT,4436.370833,HIGH,9.1,2.78216338,111.46
15/01/2024 13:00,0,LIGHT,4434.7,HIGH,10.5,5.4448719,163.25
15/01/2024 14:00,0,LIGHT,4426.375,HIGH,9.8,4.39381409,171.8
15/01/2024 15:00,0,LIGHT,4417.516667,HIGH,4.7,0.73370111,225.1
15/01/2024 16:00,0,LIGHT,4422.654167,HIGH,2.7,2.38750553,246.6
15/01/2024 17:00,0,LIGHT,4419.508333,HIGH,2.5,2.10017395,252.27
15/01/2024 18:00,0,LIGHT,4405.841667,HIGH,3.2,2.70389485,284
15/01/2024 19:00,0,LIGHT,4391.954167,HIGH,4,3.02248573,298.35
15/01/2024 20:00,0,LIGHT,4388.85,HIGH,4.6,3.228374,308.6
15/01/2024 21:00,0,LIGHT,4386.1875,HIGH,4,3.94507098,301.56
15/01/2024 22:00,0,LIGHT,4380.870833,HIGH,4.7,4.76674843,240.96
15/01/2024 23:00,0,LIGHT,4373.508333,HIGH,5.1,2.96876574,213.15
16/01/2024 00:00,0,LIGHT,4367.941667,HIGH,5,1.03755331,183.93
16/01/2024 01:00,0,LIGHT,4376.358333,HIGH,4.1,0.92803621,131.33
16/01/2024 02:00,0,LIGHT,4501.341667,HIGH,3.4,1.18295407,121.23
16/01/2024 03:00,0,LIGHT,4512.145833,HIGH,1.2,1.67271197,62.88
16/01/2024 04:00,0,LIGHT,4414.154167,HIGH,9.3,2.36490035,3.132
16/01/2024 05:00,0,LIGHT,4366.2625,HIGH,9,3.10994267,68.55
16/01/2024 06:00,0,LIGHT,4361.095833,HIGH,8.9,3.228374,78.53
16/01/2024 07:00,0,LIGHT,4358.454167,HIGH,6,4.30785942,180.32
16/01/2024 08:00,0,LIGHT,4363.254167,HIGH,4.3,5.89472437,265
16/01/2024 09:00,0,LIGHT,4376.583333,HIGH,4.4,6.28653145,346.25
16/01/2024 10:00,0,LIGHT,4393.079167,HIGH,4.9,6.86567736,360.96
16/01/2024 11:00,0,LIGHT,4393.654167,HIGH,0.8,5.59894562,436.9
16/01/2024 12:00,0,LIGHT,4401.304167,HIGH,1,3.09265065,451.8
16/01/2024 13:00,0,LIGHT,4403.5125,HIGH,2.8,1.39190221,467.2
16/01/2024 14:00,0,LIGHT,4419.204167,HIGH,1.1,2.56114078,416.2
16/01/2024 15:00,0,LIGHT,4409.929167,HIGH,2.5,5.17422199,319.5
16/01/2024 16:00,0,LIGHT,4412.35,HIGH,6,1.85558569,151.8
16/01/2024 17:00,6.101694915,MODERATE,4390.295833,HIGH,6.3,3.70728707,130.17
16/01/2024 18:00,0,LIGHT,4401.804167,HIGH,6.7,1.03755331,93.42
16/01/2024 19:00,0,LIGHT,4386.595833,HIGH,7.4,1.46716166,48.59
16/01/2024 20:00,0,LIGHT,4382.466667,HIGH,6.4,1.03755331,9.88
16/01/2024 21:00,0,LIGHT,4382.8125,HIGH,3.8,1.46716166,18.413
16/01/2024 22:00,0,LIGHT,4374.979167,HIGH,3.3,1.67271197,43.43
16/01/2024 23:00,0,LIGHT,4365.695833,HIGH,3.6,1.64024699,49.9
17/01/2024 00:00,0,LIGHT,4368.725,HIGH,6.4,1.31232667,102.11
17/01/2024 01:00,0,LIGHT,4364.75,HIGH,8.2,3.24493694,126.7
17/01/2024 02:00,0,LIGHT,4357.566667,HIGH,8.2,3.29412222,174.73
17/01/2024 03:00,0,LIGHT,4363.066667,HIGH,2.3,1.91265225,251.8
17/01/2024 04:00,0,LIGHT,4365.825,HIGH,3.1,0.73370111,274.07
17/01/2024 05:00,0,LIGHT,4358.933333,HIGH,5.1,1.31232667,308.2
17/01/2024 06:00,0,LIGHT,4347.691667,HIGH,5.3,1.03755331,349.06
17/01/2024 07:00,0,LIGHT,4346.1875,HIGH,6.2,0.6562494,376.6
17/01/2024 08:00,0,LIGHT,4353.4125,HIGH,5.8,0.92803621,342.4
17/01/2024 09:00,0,LIGHT,4370.3375,HIGH,5.7,2.64366388,330.85
17/01/2024 10:00,0,LIGHT,4384.908333,HIGH,5.1,4.05208683,187.44
17/01/2024 11:00,0,LIGHT,4398.345833,HIGH,5.8,3.5296936,167.05
17/01/2024 12:00,0,LIGHT,4412.15,HIGH,9.7,1.76652288,4.703
17/01/2024 13:00,0,LIGHT,4418.808333,HIGH,5.4,0.92803621,120.5
17/01/2024 14:00,0,LIGHT,4419.504167,HIGH,6,2.10017395,207.92
17/01/2024 15:00,0,LIGHT,4410.2,HIGH,6.7,2.64366388,261.24
17/01/2024 16:00,0,LIGHT,4410.7,HIGH,4.5,3.94507098,338.7
17/01/2024 17:00,0,LIGHT,4405.283333,HIGH,6.3,4.19471979,418.66
17/01/2024 18:00,0,LIGHT,4397.158333,HIGH,5.4,3.02248573,450.3
17/01/2024 19:00,0,LIGHT,4388.883333,HIGH,5,2.07442665,460.75
17/01/2024 20:00,0,LIGHT,4383.720833,HIGH,2.4,2.07442665,528.1
17/01/2024 21:00,0,LIGHT,4371.845833,HIGH,5.5,1.39190221,575.6
17/01/2024 22:00,0,LIGHT,4366.508333,HIGH,6,1.91265225,588
17/01/2024 23:00,0,LIGHT,4360.3625,HIGH,5.8,1.39190221,663
18/01/2024 00:00,0,LIGHT,4353.45,HIGH,5.4,1.91265225,678.6
18/01/2024 01:00,0,LIGHT,4340.870833,HIGH,5.8,4.40595388,662.5
18/01/2024 02:00,0,LIGHT,4335.0875,HIGH,6.6,1.64024699,394.2
18/01/2024 03:00,0,LIGHT,4338.758333,HIGH,7,2.07442665,259.43
18/01/2024 04:00,0,LIGHT,4339.691667,HIGH,6.3,3.02248573,222.05
18/01/2024 05:00,0,LIGHT,4335.854167,HIGH,6,3.27780986,156.68
18/01/2024 06:00,0,LIGHT,4333.8375,HIGH,6.4,3.02248573,100.16
18/01/2024 07:00,0,LIGHT,4336.725,HIGH,9.1,3.94507098,69.78
18/01/2024 08:00,0,LIGHT,4354.520833,HIGH,10.9,4.27048397,37.574
18/01/2024 09:00,0,LIGHT,4386.133333,HIGH,11.2,4.86640167,28.056
18/01/2024 10:00,0,LIGHT,4395.366667,HIGH,7.6,5.55126858,5.191
18/01/2024 11:00,0,LIGHT,4404.641667,HIGH,5.2,1.67271197,58.77
18/01/2024 12:00,0,LIGHT,4416.608333,HIGH,6.2,3.34257746,85.97
18/01/2024 13:00,0,LIGHT,4427.033333,HIGH,6.5,4.05208683,102.47
18/01/2024 14:00,0,LIGHT,4424.525,HIGH,7.4,1.64024699,96.12
18/01/2024 15:00,0,LIGHT,4420.166667,HIGH,7.7,3.34257746,94.74
18/01/2024 16:00,0,LIGHT,4419.645833,HIGH,7.9,4.30785942,87.4
18/01/2024 17:00,0,LIGHT,4414.720833,HIGH,6.3,1.35270059,54.86
18/01/2024 18:00,0,LIGHT,4413.616667,HIGH,7.1,1.99518502,24.175
18/01/2024 19:00,0,LIGHT,4403.258333,HIGH,6.4,5.4448719,76.97
18/01/2024 20:00,0,LIGHT,4396.975,HIGH,5.7,8.34494781,115.83
18/01/2024 21:00,0,LIGHT,4388.920833,HIGH,5.7,6.56660986,123.63
18/01/2024 22:00,0,LIGHT,4384.987013,HIGH,5.5,6.73358679,211.3
18/01/2024 23:00,0,LIGHT,4380.279167,HIGH,2.8,4.91003084,267.43
19/01/2024 00:00,0.201694915,LIGHT,4370.070833,HIGH,4.3,2.31902623,372.3
19/01/2024 01:00,0,LIGHT,4422.541667,HIGH,4.6,2.82047844,432.05
19/01/2024 02:00,0,LIGHT,4422.704167,HIGH,4.7,3.5296936,462.9
19/01/2024 03:00,0,LIGHT,4403.254167,HIGH,4.1,2.9324019,505
19/01/2024 04:00,2.644067797,MODERATE,4409.833333,HIGH,3.6,4.58413982,522.7
19/01/2024 05:00,0,LIGHT,4414.125,HIGH,3.5,4.63047934,538.1
19/01/2024 06:00,0,LIGHT,4405.8625,HIGH,3.4,1.64024699,522.1
19/01/2024 07:00,0.203389831,LIGHT,4385.158333,HIGH,4.5,1.64024699,489.2
19/01/2024 08:00,0,LIGHT,4376.69863,HIGH,5.8,1.03755331,196.96
19/01/2024 09:00,0,LIGHT,4402.104167,HIGH,5.7,1.18295407,104.49
19/01/2024 10:00,0,LIGHT,4414.2625,HIGH,7.6,1.85558569,19.505
19/01/2024 11:00,0,LIGHT,4420.2,HIGH,4.5,1.46716166,29.57
19/01/2024 12:00,0,LIGHT,4428.154167,HIGH,5.2,2.31902623,43.14
19/01/2024 13:00,0,LIGHT,4424.633333,HIGH,6.5,2.96876574,62.66
19/01/2024 14:00,0,LIGHT,4423.520833,HIGH,8.1,3.82105112,79.43
19/01/2024 15:00,0,LIGHT,4420.116667,HIGH,8.4,5.48380661,84.56
19/01/2024 16:00,0,LIGHT,4430.041667,HIGH,9.2,5.59894562,99.82
19/01/2024 17:00,0,LIGHT,4423.9375,HIGH,9.6,3.02248573,110.96
19/01/2024 18:00,0,LIGHT,4415.754167,HIGH,9.7,1.76652288,131.52
19/01/2024 19:00,0,LIGHT,4411.633333,HIGH,9.8,0.98432028,142.26
19/01/2024 20:00,0,LIGHT,4404.708333,HIGH,9,1.31232667,156.1
19/01/2024 21:00,0,LIGHT,4390.120833,HIGH,5.2,1.35270059,213.6
19/01/2024 22:00,0,LIGHT,4378.966667,HIGH,6.1,0.46404853,180.03
19/01/2024 23:00,0,LIGHT,4377.225,HIGH,6.7,1.99518502,167.78
20/01/2024 00:00,0,LIGHT,4372.020833,HIGH,7.1,1.39190221,146.84
20/01/2024 01:00,0,LIGHT,4357.85,HIGH,6.9,1.67271197,132.03
20/01/2024 02:00,0,LIGHT,4350.720833,HIGH,5.4,1.31232667,54.56
20/01/2024 03:00,0,LIGHT,4347.345833,HIGH,5.3,3.54483652,41.84
20/01/2024 04:00,0,LIGHT,4343.841667,HIGH,5.2,5.1224966,30.17
20/01/2024 05:00,0,LIGHT,4339.991667,HIGH,8.8,5.17422199,74.99
20/01/2024 06:00,0,LIGHT,4336.725,HIGH,6.2,3.09265065,195.7
20/01/2024 07:00,0,LIGHT,4337.604167,HIGH,6.1,1.35270059,206
20/01/2024 08:00,0,LIGHT,4366.2375,HIGH,11,1.64024699,300.1
20/01/2024 09:00,0,LIGHT,4394.116667,HIGH,5.6,1.76652288,361.16
20/01/2024 10:00,0,LIGHT,4400.966667,HIGH,6,1.64024699,448.35
20/01/2024 11:00,0,LIGHT,4410.9375,HIGH,2.4,1.03755331,510.7
20/01/2024 12:00,0,LIGHT,4409.875,HIGH,2,1.39190221,521.6
20/01/2024 13:00,0,LIGHT,4413.991667,HIGH,8.3,0.98432028,322
20/01/2024 14:00,0,LIGHT,4412.825,HIGH,9.2,2.80138683,316
20/01/2024 15:00,0,LIGHT,4410.920833,HIGH,9.6,4.1434288,302
20/01/2024 16:00,0,LIGHT,4411.508333,HIGH,9.3,3.6637044,269
20/01/2024 17:00,0,LIGHT,4404.633333,HIGH,8.8,6.14154291,261
20/01/2024 18:00,0,LIGHT,4402.970833,HIGH,8.9,3.34257746,240.34
20/01/2024 19:00,0,LIGHT,4402.725,HIGH,8.6,2.20014167,221.56
20/01/2024 20:00,0,LIGHT,4398.791667,HIGH,8.7,2.64366388,210.1
20/01/2024 21:00,0,LIGHT,4387.6,HIGH,9,2.10017395,198.1
20/01/2024 22:00,0,LIGHT,4384.0125,HIGH,9,0.73370111,187.1
20/01/2024 23:00,0,LIGHT,4374.304167,HIGH,11.3,3.02248573,141.14
21/01/2024 00:00,0,LIGHT,4363.516667,HIGH,12.2,3.09265065,123.6
21/01/2024 01:00,0,LIGHT,4354.5,HIGH,12.4,3.61959124,118.64
21/01/2024 02:00,0,LIGHT,4350.516667,HIGH,12.8,1.03755331,97.69
21/01/2024 03:00,0,LIGHT,4344.05,HIGH,12.7,2.07442665,78.11
21/01/2024 04:00,0,LIGHT,4340.429167,HIGH,12.3,3.29412222,72.18
21/01/2024 05:00,0,LIGHT,4337.833333,HIGH,11,2.9324019,46.33
21/01/2024 06:00,0,LIGHT,4335.316667,HIGH,10.2,1.46716166,33.99
21/01/2024 07:00,0,LIGHT,4336.05,HIGH,9.8,0.46404853,27.514
21/01/2024 08:00,0,LIGHT,4361.9875,HIGH,7.8,1.18295407,9.087
21/01/2024 09:00,0,LIGHT,4385.529167,HIGH,7.3,2.36490035,4.069
21/01/2024 10:00,0,LIGHT,4390.275,HIGH,7.3,2.80138683,22.625
21/01/2024 11:00,0,LIGHT,4395.758333,HIGH,8.1,1.76652288,35.62
21/01/2024 12:00,0,LIGHT,4403.7625,HIGH,14.5,1.03755331,73.33
21/01/2024 13:00,0,LIGHT,4405.716667,HIGH,16,0.92803621,86.2
21/01/2024 14:00,0,LIGHT,4410.9,HIGH,16.3,1.64024699,103.46
21/01/2024 15:00,0,LIGHT,4408.645833,HIGH,15.9,1.03755331,108.8
21/01/2024 16:00,0,LIGHT,4401.083333,HIGH,15.1,0.92803621,118.97
21/01/2024 17:00,0,LIGHT,4399.766667,HIGH,14.7,1.18295407,130.1
21/01/2024 18:00,0,LIGHT,4388.829167,HIGH,14.7,2.56114078,139.4
21/01/2024 19:00,0,LIGHT,4384.679167,HIGH,14.2,4.6534729,144.12
21/01/2024 20:00,0,LIGHT,4381.7,HIGH,13.9,5.4448719,147.6
21/01/2024 21:00,0,LIGHT,4377.75,HIGH,13.6,2.36490035,142.36
21/01/2024 22:00,0,LIGHT,4372.829167,HIGH,13.2,3.94507098,140.24
21/01/2024 23:00,0,LIGHT,4363.833333,HIGH,13,1.99518502,124.18
22/01/2024 00:00,0,LIGHT,4356.1375,HIGH,13,1.03755331,115.38
22/01/2024 01:00,0,LIGHT,4351.354167,HIGH,13,1.39190221,105.53
22/01/2024 02:00,0,LIGHT,4343.875,HIGH,13,0.6562494,94.67
22/01/2024 03:00,0,LIGHT,4343.075,HIGH,13,1.99518502,89.23
22/01/2024 04:00,0,LIGHT,4346.145833,HIGH,13,2.31902623,83.97
22/01/2024 05:00,0,LIGHT,4341.4875,HIGH,13,0.6562494,79.56
22/01/2024 06:00,0,LIGHT,4336.3875,HIGH,12.5,0.73370111,53.85
22/01/2024 07:00,0,LIGHT,4340.558333,HIGH,11.7,2.20014167,44.175
22/01/2024 08:00,0,LIGHT,4368.391667,HIGH,9.8,0.73370111,30.13
22/01/2024 09:00,0,LIGHT,4391.483333,HIGH,9.7,1.46716166,30.18
22/01/2024 10:00,0,LIGHT,4404.466667,HIGH,9.5,2.29574394,23.104
22/01/2024 11:00,0,LIGHT,4411.441667,HIGH,9.1,3.228374,13.39
22/01/2024 12:00,0,LIGHT,4419.708333,HIGH,8.7,3.94507098,3.401
22/01/2024 13:00,0,LIGHT,4426.7125,HIGH,9.6,3.5296936,10.918
22/01/2024 14:00,0,LIGHT,4426.975,HIGH,10.8,5.28619814,20.615
22/01/2024 15:00,0,LIGHT,4414,HIGH,11.3,5.48380661,29.49
22/01/2024 16:00,0,LIGHT,4412.291667,HIGH,12,4.63047934,35.88
22/01/2024 17:00,0,LIGHT,4412.779167,HIGH,13.4,3.83503151,49.48
22/01/2024 18:00,2.644067797,MODERATE,4392.795833,HIGH,14.4,1.35270059,67.04
22/01/2024 19:00,0,LIGHT,4381.079167,HIGH,13.8,2.07442665,94.6
22/01/2024 20:00,0,LIGHT,4381.35,HIGH,13.5,2.6232779,102.07
22/01/2024 21:00,0,LIGHT,4382.545833,HIGH,12.8,4.86640167,123.37
22/01/2024 22:00,0,LIGHT,4382.870833,HIGH,11.5,2.80138683,138.63
22/01/2024 23:00,0,LIGHT,4376.654167,HIGH,11.1,5.08072853,143.53
23/01/2024 00:00,0,LIGHT,4372.420833,HIGH,10,1.35270059,162.06
23/01/2024 01:00,0,LIGHT,4367.133333,HIGH,9.8,2.9324019,168.3
23/01/2024 02:00,0,LIGHT,4364.104167,HIGH,8.9,1.64024699,187
23/01/2024 03:00,0,LIGHT,4359.425,HIGH,8.5,3.94507098,196.8
23/01/2024 04:00,0,LIGHT,4356.229167,HIGH,7.9,1.91265225,202.4
23/01/2024 05:00,0,LIGHT,4350.333333,HIGH,7.7,1.35270059,205.3
23/01/2024 06:00,0,LIGHT,4345.904167,HIGH,8.5,2.10017395,190.3
23/01/2024 07:00,0,LIGHT,4344.541667,HIGH,9.3,3.02248573,182.5
23/01/2024 08:00,0,LIGHT,4360.704167,HIGH,9.8,1.18295407,175
23/01/2024 09:00,0,LIGHT,4386.416667,HIGH,10.6,5.58944368,165.62
23/01/2024 10:00,0,LIGHT,4406.308333,HIGH,11.1,5.415483,161.82
23/01/2024 11:00,0,LIGHT,4409.779167,HIGH,12.1,2.82047844,144.5
23/01/2024 12:00,0,LIGHT,4418.441667,HIGH,12.7,1.91265225,137.95
23/01/2024 13:00,0,LIGHT,4423.170833,HIGH,13,2.9324019,127.5
23/01/2024 14:00,0,LIGHT,4415.875,HIGH,13.2,3.42179823,122.2
23/01/2024 15:00,0,LIGHT,4413.558333,HIGH,13.6,2.64366388,106.96
23/01/2024 16:00,0,LIGHT,4419.625,HIGH,13.9,1.46716166,84.6
23/01/2024 17:00,0,LIGHT,4415.645833,HIGH,13.6,3.29412222,80.65
23/01/2024 18:00,0,LIGHT,4411.529167,HIGH,13.6,3.5296936,73.21
23/01/2024 19:00,0,LIGHT,4406.916667,HIGH,13.8,3.6637044,65.24
23/01/2024 20:00,0,LIGHT,4395.908333,HIGH,13.5,3.95860839,60.31
23/01/2024 21:00,0,LIGHT,4386.679167,HIGH,13.1,1.64024699,50.8
23/01/2024 22:00,0,LIGHT,4403.541667,HIGH,12.2,0.98432028,36.8
23/01/2024 23:00,0,LIGHT,4397.733333,HIGH,11.7,0.73370111,22.847
24/01/2024 00:00,0,LIGHT,4373.795833,HIGH,11.4,2.64366388,14.37
24/01/2024 01:00,0,LIGHT,4357.941667,HIGH,11.1,3.42179823,6.408
24/01/2024 02:00,0,LIGHT,4349.441667,HIGH,11,2.70389485,5.013
24/01/2024 03:00,0,LIGHT,4344.4375,HIGH,11,3.10994267,17.17
24/01/2024 04:00,0,LIGHT,4347.8375,HIGH,11.3,0.73370111,29.214
24/01/2024 05:00,0,LIGHT,4346.691667,HIGH,11.9,1.9680599,39.53
24/01/2024 06:00,0,LIGHT,4341.175,HIGH,12.5,3.54483652,48.63
24/01/2024 07:00,0,LIGHT,4339.241667,HIGH,12.9,4.72177029,54.18
24/01/2024 08:00,0,LIGHT,4364.95,HIGH,13.1,3.48386598,77.78
24/01/2024 09:00,0,LIGHT,4387.4625,HIGH,13.1,2.64366388,80.63
24/01/2024 11:00,0,LIGHT,4416.728814,HIGH,13.2,2.64366388,97.5
24/01/2024 12:00,0,LIGHT,4425.875,HIGH,13.1,3.02248573,105.92
24/01/2024 13:00,0,LIGHT,4430.491667,HIGH,13.1,3.61959124,116.1
24/01/2024 14:00,0,LIGHT,4431.483333,HIGH,13,1.18295407,101
24/01/2024 15:00,0,LIGHT,4432.9375,HIGH,13,2.10017395,84.65
24/01/2024 16:00,0,LIGHT,4437.470833,HIGH,13,0.92803621,70.63
24/01/2024 17:00,0,LIGHT,4431.675,HIGH,12.1,3.95860839,40.59
24/01/2024 18:00,0,LIGHT,4416.7,HIGH,11.2,5.48380661,27.876
24/01/2024 19:00,0,LIGHT,4416.325,HIGH,10.9,3.6637044,19.117
24/01/2024 20:00,0,LIGHT,4403.4625,HIGH,10.9,2.36490035,6.056
24/01/2024 21:00,0,LIGHT,4393.025,HIGH,11.2,2.38750553,8.602
24/01/2024 22:00,0,LIGHT,4406.383333,HIGH,11.2,3.09265065,14.563
24/01/2024 23:00,0,LIGHT,4444.683333,HIGH,11.7,5.27611876,27.635
25/01/2024 00:00,0,LIGHT,4423.404167,HIGH,13.3,5.32632017,43.97
25/01/2024 01:00,0,LIGHT,4379.891667,HIGH,14.8,4.19471979,55.7
25/01/2024 02:00,5.288135593,MODERATE,4358.333333,HIGH,15.1,4.68774796,70.34
25/01/2024 03:00,0,LIGHT,4357.370833,HIGH,15.1,3.54483652,94.6
25/01/2024 04:00,0,LIGHT,4351.158333,HIGH,14,1.35270059,113.27
25/01/2024 05:00,0,LIGHT,4343.341667,HIGH,12.7,3.54483652,134.78
25/01/2024 06:00,0,LIGHT,4334.7375,HIGH,11.8,5.11208725,150.58
25/01/2024 07:00,0,LIGHT,4330.179167,HIGH,10.6,3.5296936,165.2
25/01/2024 08:00,0,LIGHT,4355.875,HIGH,9.8,0.92803621,166.55
25/01/2024 09:00,84,TORRENTIAL,4379.4625,HIGH,8.7,0.46404853,170.5
25/01/2024 10:00,0,LIGHT,4393.225,HIGH,8.5,2.56114078,119.12
25/01/2024 11:00,0,LIGHT,4409.854167,HIGH,8.2,4.10453463,114.43
25/01/2024 12:00,0,LIGHT,4414.929167,HIGH,8.6,3.54483652,95.27
25/01/2024 13:00,0,LIGHT,4425.475,HIGH,8.8,1.99518502,83.44
25/01/2024 14:00,0,LIGHT,4427.625,HIGH,9.7,1.91265225,68.16
25/01/2024 15:00,0,LIGHT,4420.158333,HIGH,11,1.85558569,39.26
25/01/2024 16:00,0,LIGHT,4418.283333,HIGH,10.6,1.31232667,30.85
25/01/2024 17:00,0,LIGHT,4411.333333,HIGH,10.3,0.98432028,20.18
25/01/2024 18:00,0,LIGHT,4399.530928,HIGH,10,2.9324019,8.434
25/01/2024 19:00,0,LIGHT,4385.9,HIGH,10,2.10017395,1.7796
25/01/2024 20:00,0,LIGHT,4387.591667,HIGH,10,0.6562494,11.63
25/01/2024 21:00,0,LIGHT,4368.145833,HIGH,10.4,3.5296936,25.056
25/01/2024 22:00,0,LIGHT,4364.170833,HIGH,10.8,3.73605657,34.735
25/01/2024 23:00,0,LIGHT,4406.770833,HIGH,11.2,2.31902623,45.87
26/01/2024 00:00,0,LIGHT,4470.354167,HIGH,12.5,2.80138683,64.32
26/01/2024 01:00,0,LIGHT,4438.708333,HIGH,13.4,1.03755331,78.37
26/01/2024 02:00,68.13559322,TORRENTIAL,4403.266667,HIGH,14,1.85558569,106.1
26/01/2024 03:00,70.57627119,TORRENTIAL,4383.925,HIGH,13.8,2.07442665,85.19
26/01/2024 04:00,104.9491525,TORRENTIAL,4362.379167,HIGH,13.5,2.82047844,77.24
26/01/2024 05:00,156.6101695,TORRENTIAL,4356.2875,HIGH,10.6,4.91003084,29.614
26/01/2024 06:00,37.01694915,TORRENTIAL,4373.4,HIGH,10.9,1.31232667,7.264
26/01/2024 07:00,51.25423729,TORRENTIAL,4373.783333,HIGH,11.6,4.72177029,30.41
26/01/2024 08:00,31.3220339,TORRENTIAL,4378.833333,HIGH,10.5,5.4448719,66.89
26/01/2024 09:00,5.084745763,MODERATE,4390.645833,HIGH,9.5,3.6637044,93.93
26/01/2024 10:00,48.40677966,TORRENTIAL,4395.179167,HIGH,9.1,1.39190221,105.75
26/01/2024 11:00,123.2542373,TORRENTIAL,4407.154167,HIGH,9.1,1.46716166,119.54
26/01/2024 12:00,44.21052632,TORRENTIAL,4416.75641,HIGH,9.2,1.18295407,129.8
26/01/2024 13:00,72.61016949,TORRENTIAL,4420.695833,HIGH,8.5,2.49744964,142.19
26/01/2024 14:00,0,LIGHT,4418.558333,HIGH,7.5,3.42179823,164.63
26/01/2024 15:00,0,LIGHT,4418.066667,HIGH,6.7,3.228374,179.92
26/01/2024 16:00,7.728813559,HEAVY,4413.825,HIGH,6,1.67271197,207.8
26/01/2024 17:00,70.77966102,TORRENTIAL,4406.095833,HIGH,6.3,1.03755331,237.4
26/01/2024 18:00,0,LIGHT,4394.466346,HIGH,6.9,1.39190221,256.6
26/01/2024 19:00,0,LIGHT,4379.445833,HIGH,6,2.07442665,301.64
26/01/2024 20:00,0,LIGHT,4376.377593,HIGH,6.1,2.07442665,334.4
26/01/2024 21:00,0,LIGHT,4369.191667,HIGH,6,0.73370111,312
26/01/2024 22:00,0,LIGHT,4363.920833,HIGH,6.2,0.73370111,302.8
26/01/2024 23:00,0,LIGHT,4363.780083,HIGH,6.5,0.6562494,262.75
27/01/2024 00:00,0,LIGHT,4430.716667,HIGH,6,1.46716166,222.86
27/01/2024 01:00,99.05084746,TORRENTIAL,4445.445833,HIGH,7.1,1.35270059,198.53
27/01/2024 02:00,312.2033898,TORRENTIAL,4372.391667,HIGH,7.9,0.98432028,168.7
27/01/2024 03:00,35.79661017,TORRENTIAL,4334.983333,HIGH,7.9,0.73370111,157.42
27/01/2024 04:00,0.610169492,LIGHT,4332.228216,HIGH,7.1,1.18295407,119.54
27/01/2024 05:00,0,LIGHT,4330.323651,HIGH,7,0.6562494,108.45
27/01/2024 06:00,0,LIGHT,4322.220833,HIGH,7,1.85558569,100.8
27/01/2024 07:00,0,LIGHT,4318.0375,HIGH,7,0.46404853,100.85
27/01/2024 08:00,0,LIGHT,4335.129167,HIGH,7.4,2.07442665,78.57
27/01/2024 09:00,0,LIGHT,4358.275,HIGH,7.9,3.82105112,68.38
